id	title	date	repository	URL
BSR_00236d819379c1b98d349ee6c84d12ca	Honours for L. Silius Amicus Haterianus	Third century A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT542.html
BSR_0027d5139bc03326d1295c2b37b942de	Fragmentary honours	Second century A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT605.html
BSR_00a8f5795d12fade8d9c551cf88a1500	Fragmentary dedication to Septimius Severus	A.D. 201 or 202 (titulature)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT394.html
BSR_011832e54043aa162995dbaa78f17bf1	Building dedication to Tiberius for road paving	A.D. 35-36 (reign, titulature)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT331.html
BSR_012e008139adbc474d7964629662b506	Building dedication to Marcus Aurelius and Lucius Verus	A.D. 163-164 (reign, titulature)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT232.html
BSR_01509ada1ab13e8297925513f28f40a2	Fragmentary dedication to Claudius	A.D. 41-54. (reign)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT339.html
BSR_015ffb2bf00a7c76eb57be90329594be	Fragmentary dedication to Hadrian or Antoninus Pius	A.D. 117-161 (reign)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT379.html
BSR_0166fb401b59fabaa95bec539f940a69	Fragment	Second to third centuries (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT165.html
BSR_0253a74945aecc543f47f1f3945a53f6	Christian funerary inscription	Fifth century A.D. (context)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT834.html
BSR_0285f71519096c58d2be844dfec2f222	Dedication to Sarapis	Unknown	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT309.html
BSR_02d1827e95af60b9930e31acbee9a71b	Christian funerary inscription of Irene	Sixth-seventh century A.D. (context, form)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT209.html
BSR_02f242efe468dcfee7d599d1d0e812af	Fragmentary honours	not earlier than second century A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT116.html
BSR_02fe3f5692123d9c46fc47aff240db42	Title for an image of Liber Pater, Amor and Apollo	Third century A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT299.html
BSR_032c8eec319da34ab545ffe6427f7aaa	Dedication to Maximin the younger	A.D. 236 (from 452)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT453.html
BSR_03736924148d402edafc885e90d6a63d	Fragment	Fourth century A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT771.html
BSR_03b8fd0e629fa6d9783155983c4a651e	Fragmentaryhonours	Third century A.D. (lettering.)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT556.html
BSR_03bd4eed967306d71790ec3af8d3d6dd	Dedication to Geta	Between 10th Dec 199 and 9th Dec 200 (titulature; from 390, 419).	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT433.html
BSR_041cef6e0a29e57c0eb3e2d0f8332b26	Christian funerary inscription of Theodorus	Fifth-seventh century A.D. (context, form)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT221.html
BSR_044aaee755aa5941803de9d85a21d889	Honours for C. Flavius Pudens	Second to third centuries A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT120.html
BSR_049e58bb0653d7715cc4f867864a236c	Fragment	Second to third centuries A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT698.html
BSR_04a90791869e67e1b6035f64db2e9908	Fragmentary funerary inscription of Aurellius Nazmuri	Third century A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT891.html
BSR_053d9b6678748b1861e0ea3e07e031e9	Dedication to Septimius Severus	A.D. 198 (titulature)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT388.html
BSR_056d9471598620c84441670582f59365	Dedication to Antoninus Pius by Sabratha	circa A.D. 143 (titulature)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT018.html
BSR_05b84030c8a8da1c5be046fee4c16027	Dedication to Liber Pater	Fist century A.D. (language)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT294.html
BSR_05bcc83d087223842f61f78b281a0b13	Funerary inscription by Calpurnia Licina Sadith	Second to third century A.D. (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT676.html
BSR_060f132c729952066a5c386eeba29390	Fragmentary dedication	Second to third centuries (lettering)	British School at Rome	http://irt.kcl.ac.uk/irt2009/IRT701.html
ELTE_003d227dcd75519f88ed91130b80b1a4	altar dedicated to Iuppiter	232	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=46
ELTE_007e8864bbc9c54344405f4a884676c2	epitaph of M. Valerius Valerianus	193-235	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=85
ELTE_00ac3c5fe2ce49b66f735f2521a40a43	altar dedicated to Iuppiter Conservator	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=271
ELTE_015672b8e294d717b53371efabf514af			Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=471
ELTE_018d214b1d385a9e5ffaf014b3710b00			Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=473
ELTE_0283379b8c43b192c0d7131124b5eaa4	epitaph raised by Caecilius Rufus	151 AD – 300 AD	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=343
ELTE_03980be0673822e07efde38055318ba3	epitaph of Publio Senecionius Lucianus	193-235	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=22
ELTE_03d0e49e7e39c6dc0410e3c48380879e	epitaph of Flavius? [---]		Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=351
ELTE_03e2e63c5e557f6b7b0aa9a5f22bf274	altar dedicated to Minerva	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=119
ELTE_03e36e2ccff3df355ecfc65db3627ab9	dedicatory altar of Claudius Pusinnius and Aurelius Eutuches	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=129
ELTE_05186e3b71f8d2a208118b1b85dfc641			Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=496
ELTE_06074c55d8cd6b411387d8c8185b0a27	glas paste of a coin		Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=384
ELTE_0733dcd2dd0fe1e595b10d0bb4913084	milestone from the time of the Severan dynasty	193-235	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=67
ELTE_077620b8e17ccda0225cd8d9f26fe88a	epitaph of Aelius Marinius	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=207
ELTE_078b6338fb975366be107533fd92bf6c	altar dedicated to Silvanus Domesticus	201-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=128
ELTE_084ea6812e28da92829baef8e4499f33	epitaph of Titus Atonius Fortunatus	200-250	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=183
ELTE_086925a66c1c21dff7c35fb9dbb9e2e0	altar dedicated to Genius Loci and Fortuna conservatrix	269 AD	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=416
ELTE_08aa76693d116a1cca0d93005fa94ff6	altar dedicated to Iuppiter	171-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=229
ELTE_0a083331f6257179967f4bcd9e7d800d	altar dedicated to Iuppiter	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=266
ELTE_0a4df63e10c9b81a35447ec3aa2f0c3a	altar dedicated to Minerva	229	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=120
ELTE_0ae6b20675ee5efa64f459257a7a0426	altar dedicated to Silvanus Silvestris	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=277
ELTE_0b111c30c6b835353435fbadfb0ccff1			Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=545
ELTE_0b339a184b637fb48f5eade440f8d69f	epitaph of M. Ulp. Priscus		Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=318
ELTE_0c8b99dc02f9be0687a20704ecedcc1c	epitaph of Aelia Messorina	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=136
ELTE_0da8b50c79e264eef2fcb9856d22fe76	milestone of Maximinus Thrax and Maximus Caesar	236-237	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=8
ELTE_0dcca3fa1b2fc28fc4b95fa41f258378	sarcophagus of Venusia Proculina	211-235	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=20
ELTE_0e2a9684c8885bc435c66d3e58756bba	altar dedicated to Iuppiter		Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=421
ELTE_0f1ef2785083d69131ea401d34a98323	altar dedicated to Baltis	151-300	Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=159
ELTE_0f6ab78824dc53fabea8421ac03c199d	epitaph of T. Claudius [---]		Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=369
ELTE_1082d1228be587226d234ee977f98637			Eötvös Loránd Tudományegyetem	http://regeszet.elte.hu/eagle/index.php?id=510
EDB_0002ac0d783338cfeab0b2bdbd872cda	Inscription from Rome, Coem. Maius - ICVR VIII, 22054.e		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/36492
EDB_0004d0b59e19461ff126e3a08a814c33	Inscription from Rome, Coem. anonymum ad viam Appiam - ICVR IV, 12179.f		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/1970
EDB_00053f5e11d1fe4e49a221165b39abc9	Inscription from Rome, Coem. Cyriacae ad s.Laurentium - ICVR VII, 17576	0460 AD - 0460 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/20074
EDB_0006aabe0ba47a35c0b0bf6596f85159	Inscription from Rome, Coem. Priscillae - ICVR IX, 25746.c		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/18829
EDB_0006dd05ea1e999ddaa041a7091b7b36	Inscription from Rome, Basilica ss. Nerei et Achillei in coem. Domitillae - ICVR III, 8381.b		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/25593
EDB_0007789b118e4710fc0e7c8758a6532a	Inscription from Rome, Coem. et basilica s.Valentini - ICVR X, 27630.b		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/35837
EDB_0007cda84fafdcf42f96c4f4adb7f8ce	Inscription from Rome, Coem. subterraneum ad Catacumbas - ICVR V, 13264.d	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/9700
EDB_000871c1fc726f0b52dc86a4eeb027de	Inscription from Rome, Coem. Praetextati - ICVR V, 14123	0325 AD - 0374 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/4612
EDB_000a91f3e374e6147d58ed1814247508	Inscription from Rome, Coem. Cyriacae ad s.Laurentium - ICVR VII, 19258	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/30390
EDB_000c076c390a4c357313fca29e390ece	Inscription from Rome, Coem. ss.Marcellini et Petri - ICVR VI, 16930.d	0390 AD - 0424 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/6095
EDB_000cb7efa8a05429dd5309b4bea2eb0c	Inscription from Rome - ICVR I, 3454		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/33363
EDB_000e82a96e908e73372bed4e5cb98096	Inscription from Rome, Coem. ss.Marcellini et Petri - ICVR VI, 16452.a	0290 AD - 0324 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/11610
EDB_00106ac9184e7d54b570d0f0cb0c38b2	Inscription from Rome, Coem. Cyriacae ad s.Laurentium - ICVR VII, 17738	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/34761
EDB_00126b47d5502dfb7d01f750ad23d813	Inscription from Rome, Tituli qui in coem. Callisti reperti traduntur - ICVR III, 8973		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/16774
EDB_0014fcb3db4c8459d26309b177005b10	Inscription from Rome, Coem. Cyriacae ad s.Laurentium - ICVR VII, 18310.c	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/28423
EDB_00185f45337c418db73f253e8b967c6c	Inscription from Rome, Coem. Cyriacae ad s.Laurentium - ICVR VII, 19893.b	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/34079
EDB_001b8e3cf76f4e64cbe5be9882db4aa0	Inscription from Rome, Coem. Iordanorum - ICVR IX, 24623.a		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/12977
EDB_001c728a3046207c685f7f478f4bb41b	Inscription from Rome, Museum paulianum - ICVR II, 5936	0350 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/21461
EDB_001d908c7637618bb0a8af0c8be5cd41	Inscription from Rome, Coem. Cyriacae ad s.Laurentium - ICVR VII, 18326.b	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/28462
EDB_0023a1e3447fdb31836536cc903f1310	Inscription from Rome, Coem. Priscillae - ICVR IX, 25579	0290 AD - 0324 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/10013
EDB_0023daa5a44ef6fbe42379f24e00254c	Inscription from Rome, Tituli qui in coem. Callisti reperti traduntur - ICVR III, 9239		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/17684
EDB_00254d816728ef385187c60b08cb5c10	Inscription from Rome, Tituli qui in coem. Callisti reperti traduntur - ICVR III, 9365	0401 AD - 0401 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/20435
EDB_0029f088c57ad3b6ec589f9ba4f7a057	Inscription from Rome, Coem. Iordanorum - ICVR IX, 24454.d	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/18363
EDB_002c3a40ac50dc870f1ff386f11f5bae	Inscription from Rome, Coem. Pontiani - ICVR II, 4725	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/11205
EDB_002f9c8cee878b64a747a2c211da7d83	Inscription from Rome, Coem. et basilica s.Valentini - ICVR X, 27271	0390 AD - 0424 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/17591
EDB_00368789723d67f4d768abd29b985b24	Inscription from Rome, Coem. et basilica s.Valentini - ICVR X, 27396	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/17793
EDB_0038c2d25686470c660de62bf5466fe3	Inscription from Rome - ICVR I, 3918	0400 AD - 0499 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/33879
EDB_003af5a042e00ac9b489153a81d676ca	Inscription from Rome - ICVR I, 1410	0350 AD - 0425 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/30979
EDB_003bed21fddc817050c8fa11897fe660	Inscription from Rome, Coem. Bassillae ad s.Hermetem - ICVR X, 26715	0300 AD - 0349 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/17382
EDB_003dd617c12d444ff9c80f717c3fa982	Inscription from Rome, Coem. Priscillae - ICVR IX, 25074	0300 AD - 0349 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/9491
EDB_003fd8188c1a5913a61bba3db2c670e8	Inscription from Rome - ICVR I, 1065	0350 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/29945
EDB_004083e4d334ba508ba2c419fa300fd7	Inscription from Rome - ICVR I, 3348		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/33271
EDB_00411460f7c92d2124a67ea0f4cb5f85	Inscription from Rome, Coem. subdiale ad Catacumbas - ICVR V, 13567.b		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/363
EDB_00430c0c1fae276c9713ab5f21167882	Inscription from Rome, Coemeteria inter s.Felicitatem et viam Anapo - ICVR IX, 24163	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/8206
EDB_0044deeec43ded19b952125079eb1781	Inscription from Rome, Coem. ss.Marcellini et Petri - ICVR VI, 16086.c		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/8878
EDB_00482b9bed15a272730fcb590ffebddd	Inscription from Rome, Coem. s.Zotici - ICVR VI, 17251.a	0375 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/8006
EDB_004881ebe3826cf16cfd124968f2a5bb	Inscription from Rome, Coem. Iordanorum - ICVR IX, 24624.m	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/12223
EDB_00498fd626d602ffabe6acc9636155b7	Inscription from Rome - ICVR I, 3455	0325 AD - 0374 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/33364
EDB_004a68efcee088ddeaaca5c5a3afaa2f	Inscription from Rome, Coem. Bassillae ad s.Hermetem - ICVR X, 27130	0290 AD - 0324 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/12558
EDB_004acbc8eefec9fe0629b15f52b94bcf	Inscription from Rome, Coem. Cyriacae ad s.Laurentium - ICVR VII, 19638.b	0300 AD - 0399 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/31074
EDB_004dbbb73c0e3933d191fa195500d018	Inscription from Rome, Memoria Apostolorum ad Catacumbas - ICVR V, 13019.c	0250 AD - 0299 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/26801
EDB_004eef55e164cde4b29b93bd64c6d468	Inscription from Rome, Coem. ss.Marcellini et Petri - ICVR VI, 16756.c		Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/11980
EDB_00509e33150cba19d677c83ad03febae	Inscription from Rome, Coem. s.Felicitatis - ICVR VIII, 23402.a	0356 AD - 0356 AD	Epigraphic Dabatase Bari	http://www.edb.uniba.it/epigraph/21820
EDR_0001567aa61cbb67abec77f59843a99c	Inscription from Aquileia	200 AD - 400 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR007147
EDR_0003f91c1294aaf82ad2328482ee9624	Inscription from Altinum	1 AD - 100 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR099214
EDR_00042682fe62a577d20cc37902826ab7	Inscription from Volsinii		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR130400
EDR_0004e6b0269858579c98938cda987af4	Inscription from Ostia	151 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR144036
EDR_0006610a56922d848d8eea3aacf29e71	Inscription from Praeneste	-150 BC - -120 BC	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR110689
EDR_00066d21a523a636bac6ac088e312f2f	Inscription from Roma	201 AD - 300 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR029580
EDR_00098dca7a69594ea74c7cce522e82ac	Inscription from Aquinum		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR131254
EDR_0009acada9e2e317f1cca70bb6495edf	Inscription from Pompeii	1 AD - 79 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR142567
EDR_000a2fec1eaab3353777881807ea509c	Inscription from Capua?		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR005568
EDR_000c436e7f03a66d68c7eb44cbe6d984	Inscription from Roma	71 AD - 150 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR126642
EDR_000e18a0e3fae84105e3efc9fce7fa10	Inscription from Roma	239 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR111328
EDR_000e9ebcd9f4cf6bf555b8fda8d36783	Inscription from Abellinum	542 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR120507
EDR_000f0c30a068bbed72afbf6b7f559a8a	Inscription from Roma	71 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR075196
EDR_00128fa0f31dffcd990c60b5fb94f53d	Inscription from Clusium	251 AD - 350 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR149193
EDR_00130c449bc314a885e5273273fb2740	Inscription from Nursia		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR104674
EDR_001465f86fc16eadc3ad0746dfafd9d9	Inscription from Interamnia Praetuttiorum	51 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR116027
EDR_0014985d66e0ed7001361942b6608304	Inscription from Roma?		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR102028
EDR_001602194f8093bdfc6d571288e4f8fd	Inscription from Venafrum	-30 BC - 70 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR123087
EDR_001728d818c7e6e4157d11812b7d8a76	Inscription from Ferrara	101 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR140918
EDR_00178ad42b083f5166f826d8ed6b710a	Inscription from Aquileia	1 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR117653
EDR_001839fdf69797becfb213ffa4a7252f	Inscription from Capua?	1 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR127897
EDR_00183ccb6b553ff3369bd45e4c2348ac	Inscription from Misenum?	151 AD - 300 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR115419
EDR_00186f9ab43e35964a8ffe8697cb082e	Inscription from Altinum?		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR099319
EDR_0018dc1733f8e25e7132a7fd324e957d	Inscription from Verona	101 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR142908
EDR_00191564936933b36d17a602ee283e6a	Inscription from Roma	1 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR139945
EDR_0019adb0b3fb6b8eef3130bc377025a2	Inscription from Roma	51 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR118659
EDR_001a23c5adc0d93da94a8fbcba55fcf7	Inscription from Histonium	1 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR114937
EDR_001a5afbd8a90521d76add01f1f6ad75	Inscription from Locri	171 AD - 300 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR076119
EDR_001ad24dcdaf5f0a7b3ce5d4b54eee00	Inscription from Roma	201 AD - 300 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR110980
EDR_001b7a52f3953cd279f5993b8cf196f7	Inscription from Aquileia	101 AD - 200 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR117394
EDR_001dcc5140d0c8c81b9bc2a11685c1eb	Inscription from Karales	131 AD - 171 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR086314
EDR_001e2723b731ac95a7f11313a42b3a9f	Inscription from Roma		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR138526
EDR_001fe044b370297484c126ff4ad4a81f	Inscription from Pisaurum		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR016066
EDR_00208efbbf8a603735950c85273bad3b	Inscription from Roma	201 AD - 350 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR074912
EDR_0020cdcb9cf1678827bdbce3b8b48c23	Inscription from Brundisium	1 AD - 50 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR017307
EDR_0020df1e02694c2fc2f59258de19caf3	Inscription from Iulia Concordia	400 AD - 450 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR097922
EDR_00214750b7ba1bb1015651067554634c	Inscription from Casinum		Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR075116
EDR_00228630a214b9a16eb7713c7245cea7	Inscription from Roma?	71 AD - 100 AD	Epigraphic Database Roma	http://www.edr-edr.it/edr_programmi/res_complex_comune.php?id_nr=EDR001326
EDH_0000123519b9202a38dbdac5189c5570	Weihinschrift auf Altar	1 AD – 300 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD057853
EDH_000119f7528b53df4f6990cbef5da3cc	AE 1950, 0050a.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD021637
EDH_00015f4538aeb30036195cd872a68b64	Grabinschrift auf Urne	131 AD – 170 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD058963
EDH_0001da4688a687eaae2662095d96b4b0	Ehreninschrift auf Statuenbasis	341 AD – 344 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD042932
EDH_0003860bd23df00378d5e5de7dc1766b	AE 1971, 0260.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD011434
EDH_000386706870a4d78b352e937b6edd77	Grabinschrift auf Stele	101 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD041590
EDH_000604431bfce90dd61212cd81f8f5fa	Grabinschrift auf Stele	101 AD – 200 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD001678
EDH_0006865e4e1346b5da735872d95b380f	AE 1976, 0698.		Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD012672
EDH_00073979aed05ec4be8b07a80614128a	Weihinschrift auf Altar	151 AD – 250 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD001398
EDH_0008181729b91b853c976bf37001174e	Weihinschrift auf Altar	101 AD – 300 AD	Epigraphische Datenbank Heidelberg	http://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD001098
